timestamp,total_value,cash,returns,regime,pos_SPY,val_SPY
2024-04-04,1094489.617193107,3968.3557984867366,-0.012162438667839379,bear,2125.4824125258156,1090521.2613946204
2024-04-04,1094489.617193107,3968.3557984867366,0.0,bear,2125.4824125258156,1090521.2613946204
2024-04-05,1105882.202924245,3968.3557984867366,0.010409039567095272,bear,2125.4824125258156,1101913.8471257584
2024-04-08,1106498.592823878,3968.3557984867366,0.0005573739210225063,bull,2125.4824125258156,1102530.237025391
2024-04-09,1107773.8822713932,3968.3557984867366,0.0011525450242648976,bull,2125.4824125258156,1103805.5264729066
2024-04-10,1096721.373726259,3968.3557984867366,-0.009977224343357885,bear,2125.4824125258156,1092753.0179277724
2024-04-10,1096721.373726259,3968.3557984867366,0.0,bear,2125.4824125258156,1092753.0179277724
2024-04-11,1104968.2454868592,3968.3557984867366,0.007519568742041003,transition,2125.4824125258156,1100999.8896883724
2024-04-11,1104968.2454868592,3968.3557984867366,0.0,transition,2125.4824125258156,1100999.8896883724
2024-04-12,1089771.0462372997,3968.3557984867366,-0.013753516729219237,bear,2125.4824125258156,1085802.6904388128
2024-04-12,1089771.0462372997,3968.3557984867366,0.0,bear,2125.4824125258156,1085802.6904388128
2024-04-15,1076167.9587971345,3968.3557984867366,-0.012482518678701551,bear,2125.4824125258156,1072199.6029986476
2024-04-15,1076167.9587971345,3968.3557984867366,0.0,bear,2125.4824125258156,1072199.6029986476
2024-04-16,1074212.5149776107,3968.3557984867366,-0.0018170433374632784,bull,2125.4824125258156,1070244.1591791238
2024-04-16,1074212.5149776107,3968.3557984867366,0.0,bull,2125.4824125258156,1070244.1591791238
2024-04-17,1067878.5773882838,3968.3557984867366,-0.005896354307004968,bull,2125.4824125258156,1063910.221589797
2024-04-17,1067878.5773882838,3968.3557984867366,0.0,bull,2125.4824125258156,1063910.221589797
2024-04-18,1065689.3305033823,3968.3557984867366,-0.002050089711749621,bull,2125.4824125258156,1061720.9747048954
2024-04-18,1065689.3305033823,3968.3557984867366,0.0,bull,2125.4824125258156,1061720.9747048954
2024-04-19,1056422.2271847697,3968.3557984867366,-0.008695876981554471,bear,2125.4824125258156,1052453.8713862828
2024-04-19,1056422.2271847697,3968.3557984867366,0.0,bear,2125.4824125258156,1052453.8713862828
2024-04-22,1066114.4269858873,3968.3557984867366,0.00917455118958082,bear,2125.4824125258156,1062146.0711874007
2024-04-22,1066114.4269858873,3968.3557984867366,0.0,bear,2125.4824125258156,1062146.0711874007
2024-04-23,1078718.5376921655,3968.3557984867366,0.011822474574246587,bear,2125.4824125258156,1074750.1818936786
2024-04-23,1078718.5376921655,3968.3557984867366,0.0,bear,2125.4824125258156,1074750.1818936786
2024-04-24,1078208.421913159,3968.3557984867366,-0.0004728905281425321,bull,2125.4824125258156,1074240.0661146725
2024-04-24,1078208.421913159,3968.3557984867366,0.0,bull,2125.4824125258156,1074240.0661146725
2024-04-25,1074127.4956811098,3968.3557984867366,-0.003784914075154504,bull,2125.4824125258156,1070159.139882623
2024-04-25,1074127.4956811098,3968.3557984867366,0.0,bull,2125.4824125258156,1070159.139882623
2024-04-26,1084266.0467888578,3968.3557984867366,0.009438871222004272,bear,2125.4824125258156,1080297.690990371
2024-04-26,1084266.0467888578,3968.3557984867366,0.0,bear,2125.4824125258156,1080297.690990371
2024-04-29,1088091.915131404,3968.3557984867366,0.0035285328299976756,bull,2125.4824125258156,1084123.5593329174
2024-04-30,1070918.0172381955,3968.3557984867366,-0.01578349921948876,bear,2125.4824125258156,1066949.661439709
2024-04-30,1070918.0172381955,3968.3557984867366,0.0,bear,2125.4824125258156,1066949.661439709
2024-05-01,1067453.4809057787,3968.3557984867366,-0.0032351088287332695,bull,2125.4824125258156,1063485.1251072919
2024-05-01,1067453.4809057787,3968.3557984867366,0.0,bull,2125.4824125258156,1063485.1251072919
2024-05-02,1077400.7385963993,3968.3557984867366,0.009318680269026755,bear,2125.4824125258156,1073432.3827979125
2024-05-02,1077400.7385963993,3968.3557984867366,0.0,bear,2125.4824125258156,1073432.3827979125
2024-05-03,1090706.2584988112,3968.3557984867366,0.01234964802395237,bear,2125.4824125258156,1086737.9027003243
2024-05-06,1101928.8056369475,3968.3557984867366,0.010289247953507162,bear,2125.4824125258156,1097960.4498384607
2024-05-07,1103140.3306120872,3968.3557984867366,0.0010994584849239424,bull,2125.4824125258156,1099171.9748136003
2024-05-08,1103246.6047327132,3968.3557984867366,9.63378073278063e-05,bull,2125.4824125258156,1099278.2489342266
2024-05-09,1109580.54232204,3968.3557984867366,0.005741180224036507,bull,2125.4824125258156,1105612.1865235534
2024-05-10,1111004.6155384327,3968.3557984867366,0.0012834338401541126,bull,2125.4824125258156,1107036.2597399459
2024-05-13,1111153.3993073092,3968.3557984867366,0.00013391822751730853,bull,2125.4824125258156,1107185.0435088226
2024-05-14,1116233.302273246,3968.3557984867366,0.004571738671819401,bull,2125.4824125258156,1112264.9464747591
2024-05-15,1130006.4283064133,3968.3557984867366,0.012338931301474279,bear,2125.4824125258156,1126038.0725079265
2024-05-16,1127689.65247676,3968.3557984867366,-0.0020502324337442063,bull,2125.4824125258156,1123721.2966782735
2024-05-17,1129305.01911028,3968.3557984867366,0.0014324567313109102,bull,2125.4824125258156,1125336.6633117932
2024-05-20,1130601.5633819206,3968.3557984867366,0.0011480904181776846,bull,2125.4824125258156,1126633.2075834337
2024-05-21,1133364.6905182041,3968.3557984867366,0.0024439442026051414,bull,2125.4824125258156,1129396.3347197173
2024-05-22,1130112.7024270399,3968.3557984867366,-0.0028693218682129353,bull,2125.4824125258156,1126144.346628553
2024-05-23,1121887.0854905648,3968.3557984867366,-0.007278581082054588,transition,2125.4824125258156,1117918.729692078
2024-05-24,1129283.7642861544,3968.3557984867366,0.006593068849130456,bull,2125.4824125258156,1125315.4084876678
2024-05-28,1130070.192778789,3968.3557984867366,0.0006963958196385444,bull,2125.4824125258156,1126101.8369803021
2024-05-29,1122184.6530283182,3968.3557984867366,-0.006977920310490282,transition,2125.4824125258156,1118216.2972298316
2024-05-30,1114766.7194086034,3968.3557984867366,-0.006610261154166414,transition,2125.4824125258156,1110798.3636101165
2024-05-30,1114766.7194086034,3968.3557984867366,0.0,transition,2125.4824125258156,1110798.3636101165
2024-05-31,1124884.0156922261,3968.3557984867366,0.009075707147940405,bear,2125.4824125258156,1120915.6598937393
2024-06-03,1125797.973129612,3968.3557984867366,0.0008124903764619483,bull,2125.4824125258156,1121829.6173311253
